content,category
"27  2.2.2. 4 TCC2 ?3(CH 2Cl2)?3.5(C 3H6O) TCC2 ?2.88(CH 2Cl2)?3.46(C 3H6O)?3.25(H 2O) crystalliz ed from a CH 2Cl2 acetone solvent mixture containing an equimolar ratio of TCC2 -R and TCC2 -S; CCDC # 1453931 . Formula: C115.32H135.02Cl15.76N12O6.73; M = 2001.20 g?mol-1; monoclinic space group Cc, colourless needle shaped crystal; a = 28.157(4) ?, b = 22.837(3) ?, c = 18.131(2) ?; 汕 = 94.162(3)～; V = 11628(3) ?3; 老 = 1.143 g?cm-3; 米(Mo-K汐) = 0.199 mm-3; F (000) = 4251; crystal size = 0.398 ℅ 0.165 ℅ 0.071 mm; T = 150(2) K; 40833 reflections measured (1.126 < ? < 23.256～), 12835 unique ( Rint = 0.0388), 10824 ( I > 2考(I)); R1 = 0.0851 for observed and R1 = 0.0988 for all reflections; wR 2 = 0.2485 for all reflections; max/min difference electron density = 0.720 and -0.334 e??-3; data/restraints/parameters = 12835/139/1323; GOF = 1.055. Flack parameter 0.07(4). Due to disorder, d uring refinement a resolution limit of 0.9 ? was applied  (THETM01_ALERT_3_B , and PLAT340_ALERT_3_B  checkCIF alert s). CH 2Cl2 and acetone molecules in the crystal structure were disordered but these could be modelled using 1,2 bond distance restraints (DFIX in SHELX), 1,3 bond distance restraints (SADI in SHELX), and restrained displacement parameter (RIGU in SHELX). One acetone molecule was poorly ordered and was refined with constrained displacement parameters (EADP in SHEL X), and a second was refined with a planarity restraint (FLAT in SHELX). H-atoms were refined in estimate positions resulting in unlikely close intermolecular H??H contacts (PLAT410_ALERT_2_A , and PLAT417_ALERT_2_B  checkCIF alerts), and unreliable H -bondin g interactions ( PLAT420_ALERT_2_B  checkCIF alert). Additional electron density was modelled as H 2O, of these H 2O molecules that were partially occupied were refined isotropically without riding H -atoms. For a displacement ellipsoid plot of the asymmetric unit, see Supplementary Figure 24.",CCDC
"TCC2 ; CCDC  # 1453934 . Formula: C 102H102N12; M = 1495.95 g?mol-1; trigonal space group R3?, colourless needle shaped crystal; a = 22.729(5) ?, c = 31.814(7) ?; V = 14233(7) ?3; 老 = 1.047 g?cm-3; 米(Mo-K汐) = 0.062 mm-3; F (000) = 4788; crystal size = 0.398 ℅ 0.165 ℅ 0.071 mm; T = 350(2) K; 32552 reflections measured (1.216 <  ? < 20.811～), 3314 unique ( Rint = 0.0808), 2324 ( I > 2考(I)); R1 = 0.0597 for observed and R1 = 0.1142 for all reflections; wR 2 = 0.1774 for all reflections; max/min difference electron density = 0.199 and -0.186 e??-3; data/restraints/parameters = 3314/297/ 344; GOF = 1.144. The structure was refined with the TWINLAW [010 100 001?] and the BASF refined to 0.513(3). Due to disorder, a 1 ? resolution limit was applied  during refinement ( THETM01_ALERT_3_A , and PLAT027_ALERT_3_A  checkCIF alerts). In addition, TCC2  was disordered (checkCIF PLAT340_ALERT_3_B  alert) and refined with a group rigid -bond restraint was used (RIGU in SHELX). No solvent molecules were located in the pores  (PLAT601_ALERT_2_B  checkCIF alert).  For a displacement ellipsoid plot, see Supplementa ry Figure 25.",CCDC
"TCC2 ?0.44(H 2O); CCDC # 1453933 . Formula: C 102H102.89N12O0.44; M = 1503.97 g?mol-1; trigonal space group R3?, colourless needle shaped crystal; a = 22.593(3) ?, c = 31.714(4) ?; V = 14019(4) ?3; 老 = 1.069 g?cm-3; 米(Mo-K汐) = 0.064 mm-3; F (000) = 4815; crystal size = 0.398 ℅ 0.165 ℅ 0.071 mm; T = 150(2) K; 40922 reflections measured (1.223 < ? < 23.257～), 4493 unique ( Rint = 0.0722), 3393 ( I > 2考(I)); R1 = 0.0623 for observed and R1 = 0.1025 for all reflections; wR 2 = 0.1857 for all reflections; max/min difference electron density = 0.251 and -0.226 e??-3; data/restraints/parameters = 4493/0/348; GOF = 1.112. The structure was refined with the TWINLAW [010 100 001?] and the BASF refined to 0.487(2). Due to disorder, a 0.9 ? resolution limit was applied  during refinement ( PLAT027_ALERT_3_A , and THETM01_ALERT_3_B  checkCIF alerts). Di ffuse electron density  was only located in the window sites  (PLAT601_ALERT_2_B  checkCIF alert). This  was tentatively modelled as H2O, which was refined  without riding H -atoms . For a displacement ellipsoid plot, see Supplementary Figure 27.",CCDC
"Crystal data for 2( TCC3 )?5.75(Et 2O)?13(H 2O) that was mounted on a MiTeGen gripper without using protective oil; CCDC # 1453936 . Form ula: C 251H287.5N24O18.75; M = 3940.53 g?mol-1; trigonal centrosymmetric space group R3?, colourless needle shaped crystal; a = 22.553(4) ?, c = 83.972(18) ?; V = 36989(16) ?3; 老 = 1.061 g?cm-3; 米 (Mo-K汐) = 0.067 mm-3; F (000) = 12669; crystal size = 0.21 ℅ 0.11 ℅ 0.09 mm; T = 100(2) K; 81261 reflections measured (0.727 < < 23.256～), 11828 unique ( Rint = 0.0534), 9347 ( I > 2考(I)); R1 = 0.1120 for observed and R1 = 0.1356 for all reflections; wR 2 = 0.3135 for all reflectio ns; max/min difference electron density = 1.117 and -0.313 e??-3; data/restraints/parameters = 11828/37/899; GOF = 2.247. The crystal structure was refined with the TWINLAW [010 100 001?] and BASF refined to 0.495(3). Due to disorder,  a 0.9 ? resolution li mit was applied  during refinement ( PLAT027_ALERT_3_A , and THETM01_ALERT_3_B  checkCIF alert s).",CCDC
"TCC3 ?2.5(H 2O); CCDC # 1453939 . Formula: C 114H107N12O2.5; M = 1685.11 g?mol-1; trigonal centrosymmetric space group R3?c, colourless needle shaped crystal; a = 22.347(5) ?, c = 42.123(10) ?; V = 18217(9) ?3; 老 = 0.922 g?cm-3; 米(Mo-K汐) = 0.056 mm-3; F (000) = 5370; crystal size = 0.21 ℅ 0.11 ℅ 0.09 mm; T = 300 (2) K; 37211 reflections measured (2.202 < < 22.256～), 2906 unique ( Rint = 0.0635), 2305 ( I > 2考(I)); R1 = 0.0578 for observed and R1 = 0.0749 for all reflections; wR 2 = 0.1766 for all reflections; max/min difference electron density = 0.555 and -0.279 e??-3; data/restraints/parameters = 2906/0/202; GOF = 1.070. Du e to disorder, a 0.9 ? resolution limit was applied  during refinement (THETM01_ALERT_3_ B, and PLAT027_ALERT_3_A  checkCIF alerts ). Only d iffuse electron density was  located in the large pores ( PLAT 049_ALERT_1_B , and PLAT601_ALERT_2_B  checkCIF alert s), this was tentatively modelled as H 2O without riding H -atoms. For a displacement ellipsoid plot, see Supplementary Figure 30.",CCDC
"TCC3 ; CCDC # 1453937 . Formula: C 114H102N12; M = 1640.07 g?mol-1; trigonal centrosymmetric space group R3?c, colourless needle shaped crystal; a = 22.26(4) ?, c = 42.35(8) ?; V = 18168(78) ?3; 老 = 0.899 g?cm-3; 米(Mo-K汐) = 0.053 mm-3; F (000) = 5220; crystal size = 0.21 ℅ 0.11 ℅ 0.09 mm; T = 350(2) K; 25383 reflections measured (1.429 < < 20.810～), 2119 unique ( Rint = 0.1018), 1124 ( I > 2考(I)); R1 = 0.1447 for observed and R1 = 0.2237 for all reflections; wR 2 = 0.3826 for all reflections; max/min difference electron density = 0.434 and -0.371 e??-3; data/restraints/parameters = 2119/37/208; GOF = 2.221.",CCDC
"TCC3 ?13(N 2); CCDC # 1453938 . Formula: C 114H102N38; M = 2004.33 g?mol-1; trigonal centrosymmetric space group R3?c, colourless needle shaped crystal; a = 22.420(3) ?, c = 42.177(5) ?; V = 18360(5) ?3; 老 = 1.088 g?cm-3; 米(Mo-K汐) = 0.069 mm-3; F (000) = 6312; crystal size = 0.21 ℅ 0.11 ℅ 0.09 mm; T = 100(2) K; 24822 reflections measured (1.817 <  ? < 20.811～), 2138 unique ( Rint = 0.0735), 1346 ( I > 2考(I)); R1 = 0.0595 for observed and R1 = 0.0911 for all reflections; wR 2 = 0.1932 for all reflections; max/min difference electron density = 0.161 and -0.147 e??-3; data/restraints/parameters = 2138/0/190; GOF = 1.096. Due to disorder, a 1 ? resolution limit was applied  during refinement ( THET M01_ALERT_3_A , and PLAT027_ALERT_3_A  checkCIF alerts ).  Electron density in the large 1 -D voids was extremely diffuse and could not be modelled, the SQUEEZE13 routine in PLATON14 was therefore used to mask electron density in these regions  (PLAT602_ALERT_2 _A, and PLAT049_ALERT_1_B  checkCIF alerts) . SQUEEZE removed, in total, 1093 electron3s from three ~ 1900 ?3 voids, as a result 13 N 2 molecules were added to the refined formula sum (CHEMW03_ALERT_2_A , and PLAT043_ALERT_1_A  checkCIF alerts) . For a displacem ent ellipsoid plot, see Supplementary Figure 32.",CCDC
"41  2.3 Crystal data for TCC2 -S?TCC3 -R?17(CH 2Cl2)?17(C 4H8O2) (co-crystal of TCC2 and TCC3)   Crystal data for TCC2 -S?TCC3 -R?17(CH 2Cl2)?17(C 4H8O2) crystalliz ed from a CH 2Cl2 1,4-dioxane solvent mixture containing a equimolar ratio of TCC2 -S and TCC3 -R; CCDC # 1453935 . Formula: C 301H374Cl34N36O34; M = 6077.52  g?mol-1; trigonal  space group P3, colourless needle shaped crystal ; a = 16.532 (3), c = 37.422 (6) ?; V = 8857 (3) ?3; 老 = 1.139  g?cm-3; 米(synchrotron 竹 = 0.6889 ?) = 0. 317 mm-3; F (000) = 3198 ; crystal size = 0. 17 ℅ 0.09 ℅ 0.08 mm; T = 100(2) K; 49069  reflections measured (1.055 < ? < 22.502～), 16482 unique (Rint = 0.0591), 9775 ( I > 2考(I)); R1 = 0.1129 for observed and R1 = 0.1450 for all reflections; wR 2 = 0.2809 for all reflections; max/min difference electron density = 0.252 and -0.272 e??-3; data/restraints/parameters = 16484/1230/1327; GOF = 1.382. Flack parameter -4.4(10).",CCDC
"44  2.4 TCC2 -R?2(CC3 -S) co-crystal   2.4.1 SEM Images       Supplementary Figure 40. SEM images of crystalline TCC2 -R?2(CC3 -S) isolated from DCM/1,4 -dioxane   2.4.2 Single crystal data   Crystal data for TCC2 -R?2(CC3 -S)?13(C 4H8O2)?8(CH 2Cl2) crystallized from a CH 2Cl2 1,4-dioxane solvent mixture containing a 1:2 molar ratio of TCC2 -R:CC3 -S; CCDC number 1453926 . Formula: C 297H390Cl16N36O26; M = 5411.60 g?mol-1; hexagonal space group P6322, colourless hexagonal shaped crystal; a = 17.1566(6) ?, c = 121.803(4) ?; V = 31049(2) ?3; 老 = 1.158 g?cm-3; 米(Cu-K汐) = 1.812 mm-3; F (000) = 11544; crystal size = 0.21 ℅ 0.20 ℅ 0.14 mm; T = 100(2) K; 100517 reflections measured (2.176 < ? < 45.539～), 8 601 unique ( Rint = 0.0656), 7400 ( I > 2考(I)); R1 = 0.0802 for observed and R1 = 0.0900 for all reflections; wR 2 = 0.2251 for all reflections; max/min difference electron density = 0.653 and -0.302 e??-3; data/restraints/parameters = 8601/19/861; GOF = 1.04 5. Single crystals of TCC2 -R?2(CC3 -S)?13(C 4H8O2)?8(CH 2Cl2) were disordered and weakly diffracting, diffuse scatter beyond 1.08 ? was omitted during integration  (THETM01_ALERT_3_A , PLAT027_ALERT_3_A , and PLAT340_ALERT_3_B  checkCIF alerts ). Solvent content, contained within the large lattice voids, was extremely diffuse and could not all be accurately model led. The SQUEEZE13 routine in PLATON14 was therefore used during the final stages of refinement  (PLAT602_ALERT_2_A , and PLAT049_ALERT_1_B  checkCIF alerts),  and as a result 8 CH 2Cl2 and 10 1,4 -dioxane molecules were tentatively added to the refined formula sum  45  (CHEMW03_ALERT_2_A , PLAT043_ALERT_1_A , and PLAT051_ALERT_1_A  checkCIF alerts) . The asymmetric unit for TCC2 -R?2(CC3 -S)?13(C 4H8O2)?8(CH 2Cl2) comprises t wo 1/3 CC3 -S fragments; two 1/6 TCC2 -R fragments; one fully occupied 1,4 -dioxane molecule and 1/3 of a disordered 1,4 -dioxane molecule. The 1,4 -dioxane molecules were refined isotropically, and the disordered 1,4 -dioxane molecule was refined without riding  H-atoms however these were included in the refined formula unit. For the disordered 1,4-dioxane molecule atoms that shared equivalent coordinates (EXYZ in SHELX) were refined with constrained displacement parameters (EADP in SHELX). For each TCC2 -R molecule, refined as part of the asymmetric unit, one aromatic ring was disordered and refined isotropically (PLAT201_ALERT_2_B checkCIF alert) with C -C bond distance restraints (DFIX in SHELX), in addition one of these aromatic rings was refined with a planarity restraint (FLAT in SHELX). For a displacement ellipsoid plot of the asymmetric unit, see Supplementary Figure 41.",CCDC
"To investigate the crystal stability of TCC2 -R?2(CC3 -S)?13(C 4H8O2)?8(CH 2Cl2) in the absence of solvent a single crystal was loaded in an environmental gas cell and placed under dynamic vacuum at ~ 450 K for 9 hours. A data set was recorded under dynamic vacuum at 293 K at Diamond Light Source using synchrotron radiation.3   Crystal data for TCC2 -R?2(CC3 -S) recorded under dynamic vacuum at 293 K; CCDC # 1453925 . Formula : C246H270N36; M = 3730.96 g?mol-1; hexagonal space group P6322, colourless hexagonal shaped crystal; a = 17.316(6) , c = 121.63(5 ) ?; V = 31584(25 ) ?3; 老 = 0.785  g?cm-3; 米(synchrotron 竹 = 0.6889 ?) = 0.043 mm-3; F (000) = 7992 ; crystal size = 0.2 1 ℅ 0.19 ℅ 0.10 mm; T = 293(2) K; 201082 reflections measured ( 1.316  < ? < 20.800 ～), 12106  unique ( Rint = 0.0926 ), 10766 (I > 2考(I)); R1 = 0.0953  for observed and R1 = 0.1034  for al l reflections; wR 2 = 0.2630  for all reflections; max/min difference  electron density = 0.601 and -0.501 e??-3; data/restraints/parameters = 12106 /678/858; GOF = 1.115 . Due to disorder diffuse scatter beyond 0.97 ? was omitted during refinement (THETM01_ALERT_3_A , 46  PLAT027_ALERT_3_A , and PLAT340_ALERT_3_B  checkCIF alerts), and the structure was refined with a rigid -bond restraint (RIGU in SHELX). For the two TCC2 -R, refined as part of the asymmetric unit, the equatorial aromatic rings were disorder ed refined with C -C bond length restraints (DFIX in SHELX), and one of these was refined isotropically  (PLAT201_ALERT_2_B  checkCIF alert) . After thermal desolvation of the crystal pores, large solvent free voids exist in structure ( PLAT602_ALERT_2_A , PLAT0 49_ALERT_1_B  checkCIF alert).  For a displacement ellipsoid plot of the asymmetric unit see, Supplementary Figure 42.",CCDC
"2.5 TCC 1-S?2(CC3 -R) co-crystal   Crystal data for TCC1 -R?2(CC3 -S)?10.65( C4H10O)?10.65 (CH 2Cl2) crystallized from a CH 2Cl2 Et2O solvent mixture containing a 1:2 molar ratio of TCC 1-R:CC3 -S and mounted in a protective oil ; CCDC number 1491074 . Formula: C 287.25H385.8Cl21.3N36O10.65; M = 5268.58  g?mol-1; hexagonal space group P6322, colourless hexagonal shaped crystal; a = 17. 397(2) ?, c = 57.414 (7) ?; V = 15049 (4) ?3; 老 = 1.163 g?cm-3; 米(Mo-K汐) = 1.163  mm-3; F (000) = 5617 ; crystal size = 0. 38 ℅ 0.326 ℅ 0.173 mm; T = 150(2) K; 135878  reflections measured (0.709  < ? < 24.710 ～), 8598 unique ( Rint = 0.0 339), 7770  (I > 2考(I)); R1 = 0.0 477 for observed and R1 = 0.0 524 for all reflections; wR 2 = 0.1344  for all reflections; max/min difference electron density = 0. 250 and -0.132 e??-3; data/restraints/parameters = 8598 /0/406; GOF = 1.029 . Flack parameter 1.2(5). Diffuse scatter beyond 0.85 ? was omitted  during refinement (PLAT027_ALERT_3_A  checkCIF alert), and  slight disorder was evident around one imine bond (N2 -C9), and one cyc lohexyl ring (C25>C30) ( PLAT230_ALERT_2_B  checkCIF).",CCDC
"Crystal data for  desolvated  TCC1 -R?2(CC3 -S); CCDC number 1491073 . Formula: C234H258N36; M = 3574.75  g?mol-1; hexagonal space group P6322, colourless hexagonal shaped crystal; a = 17. 496(4) ?, c = 58.072 (13) ?; V = 15395 (8) ?3; 老 = 0.771  g?cm-3; 米(Mo-K汐) = 0.046  mm-3; F (000) = 3828;  crystal size = 0. 337 ℅ 0.32 ℅ 0.217 mm; T = 400(2) K; 121174  reflections measured ( 1.516  < ? < 21.960 ～), 6189  unique ( Rint = 0.0 264), 5512  (I > 2考(I)); R1 = 0.0 398 for observed and R1 = 0.0 463 for all reflections; wR 2 = 0.1175  for all reflections; max/min difference electron density = 0. 105 and -0.090 e??-3; data/restraints/parameters = 6189 /0/406; GOF = 1.150 . Flack parameter 1.3(4).  Due to disorder, diffuse scatter beyond 0.95 ? was omitted  during refinement (THETM01_ALERT_3_A , and PLAT027_ALERT_3_A  checkCIF alert) . Large solvent free voids exist in the crystal structure after thermal desolvation of the pores (PLAT602_ALERT_2_A , and PLAT049_ALERT_1_B  checkCIF alert).  For a displacement ellipsoid plot, see Supplementary Figure 47.",CCDC
"MethodsSynthesis of TCC series typi ?ed by TCC2- R.To a stirred suspension of 3,3 ∪,5,5∪-tetraformyl-1,1 ∩:4∩,1∪-terphenyl (2.0 g, 5.84 mmol) and tri ?uoroacetic acid ( ?ve drops)in DCM (20 ml) was added a solution of R,R-CHDA (1.34 g, 11.7 mmol) in DCM(28 ml). The mixture was stirred overnight at room temperature, during which timethe solution turned yellow and the tetraaldehyde compound was observed todissolve. After ?ve days, the reaction mixture was diluted with DCM and the mixturewas?ltered. The ?ltrate was concentrated to ‵20 ml, hexane (40 ml) was chargedwith stirring and the resulting white precipitate was collected via suction ?ltration toyield pure product (2.54 g, 87%).1H NMR (400 MHz, CDCl 3,汛(ppm)): 8.27(s, 6 H), 8.17 (s, 6 H), 7.85 (m, 12 H), 7.41 (s, 6 H), 7.07 (s, 12 H), 3.46 (br s, 6 H),3.21 (d, J= 6.5 Hz, 6 H), 2.12 每1.99 (m, 6 H), 1.91 (d, J= 8.0 Hz, 12 H), 1.82 (br s6 H), 1.65 (br s, 12 H), 1.54 (d, J= 8.6 Hz, 12 H).13C NMR (101 MHz, CDCl 3,汛(ppm)): 161.4, 160.8, 141.1, 139.4, 137.0, 136.2, 131.5, 127.3, 125.7, 75.5, 74.1, 32.6,32.0, 24.5, 24.5. Mass spectroscopy (matrix-assisted laser desorption/ionization 每time of ?ight)+: calcd for C 102H103N12[M + H]+, 1,494.8350; found, 1,496.",comprehensive synthesis
"1.3 Synthesis     Synthesis of cage precursors 1每3 via palladium catalysed coupling reactions    Synthesis of 5,5＊ -(ethyne -1,2-diyl)diisophthalaldehyde (1)  Pd(PPh 3)4 (172 mg, 0.15 mmol), 5 -bromoisophthalaldehyde (3.7 g, 17.34 mmol), and bis(tri -n-butylstannyl)acetylene (5 g, 8.26 mmol) were charged into a flask which had been flame -dried and backfille d with nitrogen three times. Subsequently, degassed 1,4-dioxane (100 mL) was added via cannula. The resulted suspension was  vigorously stirred at 100 ～C overnight under N 2. After cooling to rt, a dark green precipitate was observed. The reaction mixture was then filtered and the solid filtration washed with hexane (15 mL ℅ 3). Dark -green powder was obtained as desired pure product (2.25 g, 93  % yield).  1H NMR (400 MHz, CD 2Cl2 + TFA) 汛 10.13 (s,  4 H), 8.57 (br s, 2 H), 8.50 (br s, 4 H); 13C NMR (100 MHz, CD 2Cl2 + TFA) 汛 194.2, 139.1, 136.4, 132.1, 125.3, 89.2 ppm. MS(EI)+ calcd for C 18H11O4 [M+H]+: 291.0652; found: 291.0658 .",comprehensive synthesis
"Synthesis of [1,1＊:4＊,1＊＊ -terphenyl] -3,3§,5,5§ -tetracarbaldehyde (2)  5-Bromoisophthalaldehyde (500 mg, 2.35 mmol), 1,4 -benzenediboronic acid (185 mg, 1.12 mmol), and K 2CO 3 (929 mg, 6.72 mmol) were suspended in 1,2 -dimethoxyethane (60 mL) and H 2O (5.9 mL) and thoroughly degassed with N 2 for 30 minutes.  Pd(PPh 3)4 (70 mg, 5 mol%)  was added and the mixture was heated at 85 ～C under N 2 for 18 h.  A white precipitate was observed.  The solution was then cooled to rt and  the precipitate was collected by  suction filtration . The filter cake was washed with Et 2O and dried under suction  to yield the desired 5  pure compound ( 365 mg, 95 % yield ). 1H NMR (400 MHz, CDCl 3 + TFA): 汛 10.20 (s, 4 H), 8.60 (d, J = 1.4 Hz, 4 H), 8.55 - 8.58 (m, 2 H), 7.89 (s, 4 H); 13C NMR (101 MHz, CDCl 3): 汛 194.9, 143.0, 138.3, 136.7, 134.8, 131.8, 128.1 ppm. MS(C I)+ calcd for C 22H15O4 [M+H]+: 343.0970; found: 343.0968.",comprehensive synthesis
"Synthesis of 1,4 -bis(3,5 -diformylphenyl)phenylethynylbenzene (3)  5-Bromoisophthalaldehyde ( 13.8 g, 64.7 mmol), 1,4 -diethynylbenzene ( 3 g, 23.8 mmol), and CuI ( 0.150 g, 0.79  mmol ) were added to a flame -dried flask which had been backfilled with nitrogen three times.  Et3N (distilled, 250 mL) w as added, and the mixture was degassed with nitrogen for 30 minutes.  Pd(PPh 3) (600 mg, 0.78 mmol ) was then added and the mixture was heated at  55 ～C  for 24 h under N 2. The resulting  suspension was diluted with water and the precipitate collected by filtration. The filter cake was washed with water and acetone, then dried under suction. The filter cake was transferred to a Soxhlet and extracted w ith DCM for 24 h. The DCM extracts were concentrated to ~50 mL, the suspension was filtered and the filter cake was washed with acetone and dried under suction to afford a yellow powder (5.8 g, 62 % ). 1H NMR (400 MHz, CDCl 3) 汛 10.13 (s, 4 H), 8.35 (t, J = 1.5 Hz, 2 H), 8.28 (d, J = 1.6 Hz, 4 H), 7.59 (s, 4 H). 13C NMR (101 MHz, CDCl 3): 汛 191.5, 137.8, 136.9, 131.9, 130.3, 125.8, 122.8, 92.2, 88.5 ppm. MS(CI)+ calcd for C 26H15O4 [M+H]+:391.0970; found: 391.0981.",comprehensive synthesis
"Synthesis of cage compound TCC2 -R  6  Synthesis of cage compounds TCC1 每TCC3, typified for TCC2 -R To a stirred suspension of 3,3＊＊,5,5＊＊-tetraformyl -1,1＊:4＊,1 ＊＊-terphenyl ( 2.0 g, 5.84 mmol ) and TFA ( 5 drops) in DCM ( 20 mL) was added  a solution of R,R-cyclohex anediamine ( 1.34 g, 11.7 mmol ) in DCM ( 28 mL). The mixture  was stirred overnight  at room temperature , during which time the solution turned yellow and the tetraaldehyde  compound was seen to dissolve.",comprehensive synthesis
"After 5 days, the reaction mixture was diluted with DCM  and the mixture was filtered to remove  any insoluble byproducts. The filtrate was concentrated to ~20 mL , hexane (40 mL) was charged with stirring and the resulting white precipitate was collected via suction filtration to yield pure product (2.54 g, 87 % ). TCC1 -R, TCC1 -S, TCC2 -S, TCC3 -R, and TCC3 -S were all prepared using this method and the appropriate starting materials.",comprehensive synthesis
"Although crystalline porous materials were isolated for all threetubular cages, the materials were not isostructural, and each tubularcage packed in a different way (Fig. 3a,b,d (Supplementary Section2.1 gives the crystallographic and gas sorption properties of homochiraltubular covalent cages)). Unlike CC3-R(or CC3-S(Fig. 1e,f)),window-to-window packing was not o bserved between the homochiralT C C s .W et h e r e f o r ec o n c l u d et h a tt h eh o m o c h i r a lw i n d o w - t o - w i n d o winteraction is too weak for TCC1 每TCC3 to dominate the crystallattice energy and hence to drive the formation of supramolecularnanotubes. This may be because the window-to-window interactionbHydrogen-bonded networksTwofold Fourfold 2D sheet 3D net MMM MMM MMM MMM MMM MMM MM M MM M MM M MM M MM M MM M MaMOFs/PCPsLong ShortSmall pore Large pore=c3D porous organic cages+++d+=1D nanotubesPillared networksMolecular tectonsRecognition motifCC3-R CC3-S(CC3-R) (CC3-S/CC3-R) RacemateefCC3OOONH2NH2NH2NH2(R,R)(S,S)4+  6 o r每 12 H2OCC3Figure 1 | Reticular synthesis of extended frameworks and molecular crystals. a, Isoreticular MOFs/PCPs. b, Hydrogen-bonded networks. c,3 DP O C su s i n gchiral window-to-window recognition. d, 1D isoreticular molecular nanotubes and porous pillared molecular networks (this work). e, Synthesis of poroustetrahedral cages CC3-RandCC3-Sfrom triformylbenzene (TFB) and CHDA. For CC3-R, the cyclohexane groups are shown in red and for CC3-Sthey areshown in turquoise; other C, grey; N, blue; H, omitted. f, Schematic representation of the desolvated homochiral CC3-Rand racemic ( CC3-R/CC3-S)c r y s t a lstructures; pore network shown in yellow, simpli ?ed cage frame in grey and simpli ?ed cyclohexyl vertices in red ( R) and turquoise ( S).ARTICLES NATURE CHEMISTRY DOI: 10.1038/NCHEM.2663NATURE CHEMISTRY | VOL 9 | JANUARY 2017 | www.nature.com/naturechemistry 18? 2016 Macmillan Publishers Limited, part of Springer Nature. All rights reserved.propagates in four directions for CC3 (Fig. 1f) and is self-reinforcing,whereas for the hypothetical TCC nanotubes it would propagatealong the nanotube only. Nonetheless, even though the homochiralTCC cages do not pack isostructurally, a desolvated material wasisolated for TCC1- Rwith a high Brunauer 每Emmett 每Teller (BET)surface area (2,037 m2g?1(Fig. 3a,b,e)). This is among the highestsurface areas reported for a porous molecular organic solid18,35,36,and signi ?cantly higher than any of our analogous tetrahedralimine cages19,21.",surface area
"Activated bulk crystalline TCC1- R/TCC1- SandTCC3- R/TCC3- Swere both found to be microporous with apparent BET surface areasof 881 and 1,022 m2g?1, respectively. These experimental surface-area values correlate well with those predicted from simulations(Supplementary Section 4.4 and Supplementary Table 8), and arehigher than the surface areas obtained for 3D tetrahedral cages ofCC3 TCC1 TCC2 TCC3abcOO OO OOOOO OO OO OOFigure 2 | Chiral TCCs as linear ditopic building blocks. a, Linear tetraaldehyde precursors for the TCC series plus the 1,3,5-TFB precursor for CC3 (left).",surface area
"b,c, Side view ( b) and view through the cage windows ( c) of the tetrahedral CC3 and the trigonal prismatic cage family, TCC1 每TCC3 ,o b t a i n e df r o ms i n g l e - c r y s t a lX-ray structures; Rcage enantiomers are shown. Hydrogen atoms and solvent molecules are removed for clarity; colour scheme is as for Fig. 1e.NATURE CHEMISTRY DOI: 10.1038/NCHEM.2663 ARTICLESNATURE CHEMISTRY | VOL 9 | JANUARY 2017 | www.nature.com/naturechemistry 19? 2016 Macmillan Publishers Limited, part of Springer Nature. All rights reserved.comparable dimensions19,22.C r y s t a l l i z a t i o no f TCC2 -R/TCC2 -SfromDCM/IPA led to a frustrated packing of nanotubes (space group sym-metry P6/mcc (Supplementary Section 2.2.2.2)), whereas crystalliza-tion from DCM/acetone gave an ef ?cient offset packing (tworelated structures formed with space group symmetry of C2/candCc, respectively (Supplementary Sections 2.2.2.3 and 2.2.2.4)); thatis, racemic nanotubes were formed in both cases, but the crystalliza-tion solvent affected the nanotube packing. However, unlike forTCC1 and TCC3 , activation of bulk crystalline TCC2- R/TCC2 -Sgave a poorly crystalline material that was non-porous to nitrogenat 77 K (BET surface area =26 m2g?1(Fig. 4h)). In situ desolvationof a single crystal of TCC2 -R/TCC2 -S(space group symmetry Cc)gave a desolvated crystal structure for TCC2- R/TCC2 -S(spacegroup symmetry R/overbar3 (Supplementary Fig. 25)) in which the nanotubesare preserved, but a collapse of the cage occurs. The bulk TCC2- R/TCC2 -Smaterial was insuf ?ciently crystalline to determine whetherthe loss of porosity resulted from this cage collapse, a loss ofcrystallinity or both.",surface area
