content,category
"S5   Tris(salicylaldehyde) (+) -(M)-2. A screw -capped reaction tube was charged with triol (+)-(M)-1 (937 mg, 2.0  mmol, 1.0  equiv), hexamethylenetetramine (HMTA) (1.09  g, 7.8 mmol, 3.9  equiv) and trifluoroacetic acid (TFA) (14.0  mL). After purging with argon, the tube was sealed with a Teflon -lined cap and the reaction stirred at 100  ～C for 16 h using an preheated oil bath . The reaction mixture was allowed t o cool to room temperature, poured onto a mixture of 2  M aqueous HCl (150  mL) and dichloromethane (150  mL) and stirred vigorously for 5  h to hydrolyze  the iminium salt. The phases were separated, and the aqueous phase was extracted with dichloromethane (2℅ 150 mL). The combined organic phase was dried over Na2SO 4 and the solvent was removed under reduced pressure. The crude product was purified by column chromatography (silica gel, ethyl acetate/petroleum ether 10:90, UV) to give tris(salicylaldehyde) (+) -(M)-2 (650 mg, 1.18  mmol, 59%) as a colorless solid.",comprehensive synthesis
"Recrystallization from ethyl acetate/hexane followed by drying the crystals overnight at 100  ～C on the Kugelrohr oven gave pure tris(salicylaldehyde) (+) -(M)-2 (443 mg, 0.80  mmol, 40%) as fine colorless ne edles (m.p. 271 -273 ～C). [汐]57820 = + 121.3, [汐]54620 = + 146.8,  [汐]43620 = + 369.0 (c 0.48, CH 2Cl2). 1H NMR  (400 MHz, CDCl 3, 汛): 10.98  ppm (s, 3 H, OH), 9.85 (s, 3 H, CHO), 7.43 (s, 3 H, 8 -H), 6.91 (s, 3 H, 5 -H), 2.20 -2.07 (m, 6 H, -CH2-CH 2-CH 3), 1.62 (s, 3 H, 9 -H), 1.25-1.15 (m, 6 H, -CH 2-CH2-CH 3), 0.95 (t, 3J = 7.3 Hz, 9 H, -CH 2-CH 2-CH3). 13C NMR (100 MHz, CDCl 3, 汛): 196.0  ppm ( CHO), 161.8 (C -6), 157.9 (C -3), 139.2 (C -4), 129.0 (C -5), 121.0 (C-7), 111.6 (C -8), 72.9 (C -1), 67.0 (C -2), 41.0 ( -CH2-CH 2-CH 3), 20.4 ( -CH 2-CH2-CH 3), 15.4 (C-9), 15.2 ( -CH 2-CH 2-CH3). IR (ATR, 糸?): 2959  cm-1 (w), 2930  (w), 2870  (w), 1647  (vs), 1625  (s), 1575  (m), 1478  (m), 1455  (w), 1447  (w), 1404  (w), 1367  (m), 1316  (m), 1269  (w), 1234  (m), 1224  (m), 1177  (m), 1157  (m), 1122  (w), 1101  (w), 1085  (w), 1072  (w), 1068  (w), 1043  (w), 1008  (w), 903  (w), 893  (w), 8 65 (w), 840  (w), 824  (w), 793  (m), 750  (w), 715  (s), 703 (m), 668  (m). HR-MS (ESI-, m/z): [M  - H]- = C 35H35O6-, calcd.: 551.2439, found: 551.2440; [M  + Cl]- = C 35H36ClO 6-, calcd.: 587.2206, found: 587.2208; [M  + CF3COO]- = C37H36F3O8-, calcd.: 665.2368, fo und: 665.2368. Anal.  Calcd. for C 35H36O6: C, 76.06; H,  6.57.",comprehensive synthesis
"S6   [8+12] Cage compound (㊣) -(P,M)-4. A screw -capped reaction tube (20  mL content) was charged with tris(salicylaldehyde) (㊣) -2 (111 mg, 0.2  mmol, 1.0  equiv), p-phenylenediamine  3 (33 mg, 0.3  mmol, 1.5  equiv) and a large crosshead magnetic stirring bar, that provides effective stirring of the reaction mixture. The reactands  were dissolved in dry THF (2.5  mL), a 0.1 M solution of TFA in dry THF (240  米L, 12  mol%) was added, the reaction tube was purged by a strong stream of Ar and sealed with a Teflon -lined cap. After vigorously  stirring the reaction mixture for some minutes, formation of a gel occurred, that rendered further stirring impossible. The gel was broken up by gently heating the reaction tube with a heat gun and shaking it by hand, then stirring was continued, shaking and ultrasonicating the reaction mixture from tim e to time, until a fine, homogeneous yellow suspension was obtained ( requiring  approx.",comprehensive synthesis
"48 h). After stirring the reaction mixture for a total of 10 days (stirring speed: 700  rpm), the bright yellow suspension was filtered under a blanket of Ar over a polya mide filter and the collected solid was washed with a copious amount of n-pentane. After drying the solid overnight at 100  ～C on the Kugelrohr oven, cage compound (㊣) -(P,M)-4 (109 mg, 21  米mol, 83 %) was obtai ned as a fine, canary yellow powder. (m.p. >410  ～C). 1H NMR  (600 MHz, CDCl 3, 汛): 13.26  ppm (s, 24 H, OH), 8.68 (s, 24 H, -CH(=NR)), 7.33 (s, 24 H, 8 -H), 7.32 (s, 48 H, 2∩ -H), 6.97 (s, 24 H, 5 -H), 2.20 -2.12 (m, 48 H, -CH2-CH 2-CH 3), 1.64 (s, 24 H, 9 -H), 1.29 -1.23 (m, 48 H, -CH 2-CH2-CH 3),), 0.96 (t, 3J = 7.1 Hz, 72 H, -CH 2-CH 2-CH3). 13C NMR (150 MHz, CDCl 3, 汛): 162.3  ppm ( -CH(=NR)), 161.1 (C -6), 154.3 (C -3), 147.1 (C -1∩), 138.9 (C -4), 127.5 (C -8), 122.5 ( C-2∩), 119.4 (C -7), 111.0 (C -5), 72.8 (C -1), 66.9 (C -2), 41.2 ( -CH2-CH 2-CH 3), 20.5 ( -CH 2-CH2-CH 3), 15.3 ( -CH 2-CH 2-CH3, C-9). IR (ATR, 糸?): 2959  cm-1 (w), 2930  (vw), 2874  (vw), 1614  (vs), 1568  (s), 1499  (m), 1487  (m), 1389  (w), 1358  (m), 1327  (w), 1292  (w), 1269  (w), 1234  (w), 1207  (m), 1176  (s), 1105  (v)w, 1072  (vw), 1045  (vw), S7  1011  (vw), 974  (w), 874  (m), 837  (m), 775  (w), 727  (w), 692  (w), 627  (w), 617  (w). HR-MS (MALDI -TOF+, linear mode , m/z): [M  - CH 2CH 2CH 3]+ = C 349H329N24O24+, calcd.: 5242.54, found: 5242. 69; [M + H]+ = C 352H337N24O24+, calcd.: 5286.60, found: 5286. 05; [M + NH 4]+ = C352H340N25O24+, calcd.: 5 303.62 , found: 5 302.81 , [M + DCTB  + H]+ = C 369H355N26O24+, calcd.: 5537.75, found: 55 36.91 ; (MALDI -TOF+, reflector mode, m/z): [M  + H]+ = C352H337N24O24+, calcd.: 5286.60, found: 5286 .90 (highest peak of the main signal ). Anal .",comprehensive synthesis
"[8+12] Cage compound (+)-(P)-4. A screw -capped reaction tube (20  mL content) was charged with tris(salicylaldehyde) ( 每)-(P)-2 (55.3  mg, 0.10  mmol,  1.0 equiv), p-phenylenediamine 3 (16.2  mg, 0.15  mmol, 1.5  equiv) and the reactands  were dissolved in DCM (12  mL). After adding a 0.1  M solution of TFA in DCM (120  米L, 12  mol%), the tube was sealed with a Teflon -lined cap and the reaction was stirred at 50  ～C (oil bath  temperature ) for 20 h. The reaction was allowed to cool to r.t., solid NaHCO 3 was added, and the mixture was vigorously stirred for 15 min, during which time a color change of the solution from dark orange to yellow took place.",comprehensive synthesis
"The suspension was filtered through a short plug of solid NaHCO 3 and the solvent was removed from the filtrate under reduced pressure. After drying the solid overnight at 100～C  on the Kugelrohr oven , cage compound ( P)-4 (62.3 mg, 11.8 米mol, 9 4 %) was obtained as a fine, yellow powder. (m.p. >410  ～C). [汐]57820 = + 2477.7 , [汐]54620 = + 3351.9  (c 0.31, CH 2Cl2). 1H NMR  (600 MHz, CD 2Cl2, 汛): 13.19 ppm (s, 24 H, OH), 8.77 (s, 24 H, -CH(=NR)), 7.40 (s, 48 H, 2∩ -H), 7.39 (s, 24 H, 8 -H), 6.98 (s, 24 H, 5 -H), 2.2 4-2.14 (m, 48 H, C H2-CH 2-CH 3), 1.65 (s, 24 H, S8  9-H), 1. 29-1.21 (m, 48 H, -CH 2-CH2-CH 3), 0.97 (t, 3J = 7.2 Hz, 72 H, -CH 2-CH 2-CH3).",comprehensive synthesis
"[8+12] Cage compound (每)-(M)-4. A screw -capped reaction tube (20  mL content) was charged with tris(salicylaldehyde) (+) -(M)-2 (55.3  mg, 0.10  mmol, 1.0  equiv), p-phenylenediamine 3 (16.2  mg, 0.15  mmol, 1.5  equiv) and the educts were dissolved in DCM  (12 mL). After adding a 0.1  M solution of TFA in DCM (120  米L, 12  mol%), the tube was sealed with a Teflon -lined cap and the reaction was stirred at 50  ～C (oil bath  temperature ) for 20 h. The reaction was allowed to cool to r.t., solid NaHCO 3 was added, and the mixture was vigorously stirred for 15 min, during which time a color change of the solution from dark orange to yellow took place. S9  The suspension was filtered through a short plug of solid NaHCO 3 and the solvent was re moved from the filtrate under reduced pressure. After drying the solid overnight at 100 ～C  on the Kugelrohr oven , cage compound ( M)-4 (65.4 mg, 12.4 米mol, 98 %) was obtained as a fine, yellow powder.  (m.p. >410  ～C). [汐]57820 = - 2457.3 , [汐]54620 = - 3326.3  (c 0.30, CH 2Cl2). 1H NMR  (600 MHz, CD 2Cl2, 汛): 13.20  ppm (s, 24 H, OH), 8.77 (s, 24 H, -CH(=NR)), 7.40 (s, 48 H, 2∩ -H), 7.39 (s, 24 H, 8 -H), 6. 98 (s, 24 H, 5 -H), 2.22 -2.14 (m, 48 H, C H2-CH 2-CH 3), 1.65 (s, 24 H, 9-H), 1.30 -1.22 (m, 48 H, -CH 2-CH2-CH 3), 0.97 (t, 3J = 7.2 Hz, 72 H, -CH 2-CH 2-CH3).",comprehensive synthesis
1500 m2g/C01after desolvation.,surface area
"However ,these cages are not only chiral and achiralcongeners but also among thelargest ones reported bysingle-crystal X-ray diffraction. Cages ofthissize,especially ifthey possess large cage windows ,liketherecently publishedporphyrinic cages ofKimoon Kim,[35]have been reported toloose crystallinity and porosity upon desolvation.[29b,31,35,37]Therefore ,wewerecurious ifthese materials canbeactivatedforgas sorption. Analysing the crystal structures withCrystalExplorer (isovalue :0.0003 au)[38]revealed exception-allyhigh virtual porosities of4726 m2g/C01for(P,M)-4(Fig-Figure 6.a)light microscope image (/C14840)ofacubic crystal of(P,M)-4;b)X-raysingle crystal structure ofanindependen tmolecule of(P,M)-4andcage window size, hydrogen atoms were omitted forclarity ;grey:carbon, red:oxygen, violet :nitrogen ;c)packing inthesolid state, cage molecules were colored inredandblack forclarity ;d)voids inthecrystal (contact surface) shown inblue andorange,cage molecules alternati nginredandblack (created with Mercury4.3.1, 2020, probe radius :1.82/C138,gridspacing 0.7/C138).[43]Figure 7.a)X-ray single crystal structure ofanindependent moleculeof(P)-4andcage window size, hydrogen atoms were omitted forclarity ;grey:carbon, red:oxygen, violet :nitrogen ;b)(P)-4highligh tingthesymmetry ofthemolecule ;c)packing inthesolid state, cagemolecules were colored inredandblack forclarity ;d)voids inthecrystal (contact surface) shown inblue andorange, cage moleculesalternating inredandblack (created with Mercury 4.3.1, 2020, proberadius :1.82/C138,gridspacing 0.7/C138).[43]AngewandteChem ie Research Articles8900 www .angewandte.org /C232021 TheAuthors.AngewandteChemieInternationalEditionpublishedbyWiley-VCHGmbH Angew .Chem. Int.Ed.2021 ,60,8896每8904 15213773, 2021, 16, Downloaded from https://onlinelibrary.wiley.com/doi/10.1002/anie.202016592 by Zhejiang University, Wiley Online Library on [10/05/2024]. See the Terms and Conditions (https://onlinelibrary.wiley.com/terms-and-conditions) on Wiley Online Library for rules of use; OA articles are governed by the applicable Creative Commons Licenseure6d)and3830 m2g/C01for(P)-4(Figure 7d).Toinvestigatethegassorption properties ,the[8++12]cage compounds(P,M)-4,(P)-4and(M)-4were thermally activated at100 88Cunder vacuum. Formeso cage (P,M)-4,inaddition totheprecipitate formed during thereaction ((P,M)-4_1),asample((P,M)-4_2)ofcrystalline material was prepared byslowevaporation ofsolvent ofasaturated solution of(P,M)-4inCHCl3.Here,thecrystalline sample wasactivated bysolventexchange with n-pentane (3/C14848h)andevacuating atroomtemperature toprevent thermal stress .[39]TGA measurements confirmed thelossofsolvent mole-cules andshowed stabilities upto400 88C.PXRD measure-ments indicated that (P,M)-4_2possesses thehighest degreeofcrystallinity ofallfour samples (see Supporting Informa-tion), which wasconfirmed byscanning electron microscopy(SEM), showing that (P,M)-4_1,(P)-4and(M)-4arecom-posed ofamorphous andcrystalline particles ,whereas (P,M)-4_2contains ahighproportion ofcrystalline material (Fig-ure8).Bynitrogen sorption at77Kallsamples showed type-Iisotherms with specific surface areas (Brunauer -Emmett-Teller model) ofSABET=1134 m2g/C01for(P,M)-4_1andSABET=1487 m2g/C01for(P,M)-4_2,demonstrating that mor-phology andcrystallinity plays animportant role.Themorecrystalline sample being more porous .Asexpected, thetwoenantiomeric cages (P)-4(SABET=1212 m2g/C01)and(M)-4(SABET=1126 m2g/C01)show almost identical gas sorptionbehaviour (Figure 8).QSDFT calculations (N2at77Koncarbon, cylind rical/spherical pores ,Q SDFT absorptionbranch, fitting errors :1.2每1.6 %)gave pore diameters ofthefour samples between 1.6每1.7 nm, which arerelated tothewindow sizes ofthecages .Theadsorption ofother gases (CH4andCO2)wasalso investigated (fordetails ,seeTable1andSupporting Information) andgasuptakes (inwt.-%), Henry(SH)aswellasIAST selectivities were calculated. (P)-4,(M)-4andthelesscrystalline (P,M)-4_1,which have comparable N2-isotherms and SABET/C29s,also show comparable Henry andIAST selectivities .Forinstance ,SH(CO2/CH4)isbetween 7.1and7.6andSH(CO2/N2)isbetween 24.7and28.0. TheIASTselectivities forCO2/CH4(50:50)andCO2/N2(20:80)at273Kareinacomparable range and show nostrong pressureFigure 8.SEM images ofa)(P,M)-4_1(precipitat eformed during thereaction), b)(P,M)-4_2(crystals grown from CHCl3),c)(P)-4,d)(M)-4;e)Nitrogen isotherms at77KandQS-DFT pore size distributi onplots (N2at77Koncarbon, cylindric al/spheric alpores, QSDFT absorptionbranch) ofthe[8++12]cage compou nds, redpentagons :(P,M)-4_1,orange circles :(P,M)-4_2,black squares :(P)-4,bluetriangles :(M)-4;f)IASTselectivity curves ofthe[8++12]cage compou ndsforCO2/CH4(50:50) at273Kandg)forCO2/N2(20:80) at273K(redcurve :(P,M)-4_1,orangecurve :(P,M)-4_2,black curve :(P)-4,bluecurve :(M)-4);theselectivity at1/C14810/C07barcorresponds totheHenry selectivity .",surface area
"Thelatter ismore crystalline andhasahigher specific surfacearea, butislessselective (SH(CO2/CH4)=5.0vs.7.1andSH(CO2/N2)=12.3vs.28.0)once more emphasizing thatahigherordered crystalline material isnotnecessarily better than anamorphous oneinterms ofmaterials properties .[36a,40]ConclusionTosummarize ,wehaveinvestigated thechiral self-sortingoflarge cubic [8++12]salicylimin ecagecompounds formed bycondensation ofeight chiral C3-symmetric TBTQ-tris(salic y-laldehydes) with 12p-phenylenediamine ,thelargest numberofcomponents used sofarinachiral self-sorting system. Outof23possible cage isomers only thethree isomers (P)-4,(M)-4and(P,M)-4were found tobeformed ((P/M)-4:(P,M)-4=45:55). Thishigh selectivity ofthechiral self-sorting canbeexplained byacombination ofenthalpic andentropic factors ,which both favour thecage compounds with thehighestdegree ofsymmetry .Despite thesmall differences inenergybetween thefavoured cages andtheunprecedented complex-ityofthesystem, wewere able tocontrol theself-sortingprocess andisolate themeso cage (P,M)-4in83%yieldbytaking advantage ofitslower solubility .Tothebest ofourknowledge ,thiscontrol between narcissistic andsocial self-sorting isunprecedented forcages ofthissizeandhasbeendescribed prior only forsmaller [2++3]imine cages .[13i]Themeso cage aswellastheenantiopure cage were characterizedbyX-ray diffraction andareamong thelargest organic cagescharacterized bythismethod andthelargest chiral ones.Gassorption measurements revealed high specific surface areas ofuptoSABET=1487 m2g/C01(N2,77K),avalue that hasbeenrarely exceeded byother cages reported sofar.[33,34,41]Interestingly ,themost crystalline sample displayed thehigh-estspecific surface area butthelowest selectivities ,emphasiz-ingthat crystallinity and high degree oforder does notnecessarily lead tosuperior gassorption properties .[41a,42]AcknowledgementsWethank theEuropean Research Council ERC intheframeoftheconsolidators grant CaTs nDOCs (grant no.725765)andacknowledge support bythestate ofBaden W/C252rttembergthrough bwHPC and theGerman Research Foundation(DFG) through grant noINST 40/575 1FUGG (JUSTUS 2cluster). Open access funding enabled and organized byProjekt DEAL.",surface area
"Cage Innerdiameter[nm][a]Cagewindowsize [nm][b]Virtualporosity[m2g/C01][c]SABET[m2g/C01][d]Henryselectivity(CO2/CH4)[e]Henryselectivity(CO2/N2)[f]Uptake inwt.-% at1.0bar Qst(CO2)[kJmol/C01][g]Qst(CH4)[kJmol/C01][g]CO2(273 K) CH4(273 K)(P,M)-4_13.3 2.0/C1481.2 47261134 7.1 28.0 12.41 1.36 29.3 25.9(P,M)-4_2 1487 5.0 12.3 14.61 1.70 25.4 每[h](P)-43.3每3.5 1.7/C1481.7 38301212 7.6 24.9 12.01 1.30 24.2 17.8(M)-4 1126 7.4 24.7 12.50 1.41 25.0 14.0[a]Measure dbetween theapical carbon atoms oftwoopposite TBTQ-un its;[b]measured between opposite arylrings ;[c]calculated withCrystalExp lorer,isovalue :0.0003 au,verylowresolution ;[d]BETderived surface areas forN2at77K;[e]calculated forahypotheti cal50:50mixture ofCO2:CH4;[f]calculated forahypotheti cal20:80mixture ofCO2:N2;[g]zero coverage heat ofadsorptio n;[h]theisotherm could notbeadequatelyfitted.",surface area
"Figure S57: BET -plots of the of [8+12] cage compound (㊣) -(P,M)-4; black circles: sample 1 (precipitate), red squares: sample 2 ( crystals) ; the calculated surface areas are 1134 m2/g for sample  1 and 1487 m2/g for sample  2.",surface area
"Figure S 63: BET -plots of the of [8+12] cage compound s (+)-(P)-4 and ( 每)-(M)-4; black circles: (+)-(P)-4, red squares: (每)-(M)-4; the calculated surface areas are 1212 m2/g for (+)-(P)-4 and 1126 m2/g for (每)-(M)-4.",surface area
"S11 P. M. Neumann, The Mathematical Scientist 1979, 4, 133 -141. S71  S12 https://www.whitman.edu/Do cuments/Academics/Mathematics/Huisinga.pdf   Porous Materials Very Important PaperChir alSelf-sortin gofGiant Cubic [8++12]Salicylim ineCageCompoun dsPhilippe Wagner,Frank Rominger ,Wen-Shan Zhang ,J/C252rgen H.Gross ,SvenM.Elbert,Rasmus R.Schr?der ,andMichaelMastalerz*",this paper's author
"Itisworth mentioning thatWarmuth andco-workers reportedonearly attempts tostudy thechiral self-sorting oflarger[8++12]cubic cages ,butunfortunately atthat time wereunsuccessful.[21]Tothebestofourknowledge ,fornone ofthelarger systems anycontrol ofself-sorting process ,forexample ,[*]M.Sc.P.Wagner,Dr.F.Roming er,Dr.J.H.Gross, Dr.S.M.Elbert,Prof. Dr.M.MastalerzOrganisc h-Chemisch esInstitutRuprecht-Ka rls-Univers it/C228tHeidelbergImNeuenh eimer Feld270, 69120 Heidelberg (Germany )E-mail :michael.ma stalerz@oci .uni-heidelb erg.deDr.W.-S.Zhang, Prof. Dr.R.R.Schr?derCentre forAdvanced Materia lsRuprecht-Ka rls-Univers it/C228tHeidelbergImNeuenh eimer Feld225, 69120 Heidelberg (Germany )Supportin ginforma tionandtheORCID identifica tionnumber(s) fortheauthor(s) ofthisarticle canbefound under :https ://doi.org/ 10.1002/ani e.2020165 92.",this paper's author
