content,category
"Synthesis of Nitrosamine Cage C ompound 7b   Amine cage  6b (500 mg, 0.62  mmol) was suspended in isoamylnitrite (9.00  mL, 66.9  mmol) and stirred at 50～C for 12 hours. After cooling the reaction mixture to room temperature , the S9 precipitate was collected by filtration, washed with methanol (50  mL) and dried in vacuu m (16 mbar, 60～C)  to give cage 7b as colo rless solid (360  mg, 60%). Mp = 203～C (dec.).  1H NMR  (600 MHz, CDCl 3): ?? (ppm) = 7.50每7.30 (m, 3H, Py -6-H), 7.20每6.59 (m, 6H, Py -2/3-H), 5.49 每4.10 (m, 24H, C H2N(NO)C H2), 2.75 每1.75 (m, 12H, Ar -CH2CH 3), 1.25 每0.75 (m, 18H, Ar-CH 2CH3). 13C NMR  (150 MHz, CDCl 3): ?? (ppm) = 156.6 每155.6, 154.8 每153.5, 146.9 每145.7, 138.4 每137.7, 129.1 每127.7, 122.1 每119.8, 55.7 每54.6, 52.3 每47.6, 42.6 每39.9, 23.6 每22.3, 16.6每15.1. FT-IR (ATR): ??? (cm-1) = 2968 (m), 2932 (m), 2872 (m), 1645 (m),  1593 (m), 1576 (m), 1450 (s), 1380  (m), 1339 (m), 1219 (m), 1180 (m), 1124 (m), 1089 (m), 1070 (m), 1042 (m), 976 (m), 941 (m ), 847 (m), 804 (m), 758 (m), 644 (m), 628 (m), 597 (m), 545 (m), 514 (m). HRMS -MALDI -TOF  (DCTB) : m/z = 470.3050, 889.4970, 905.5449, 918.5680, 934.5517, 951.5562, 965.6032. Elemental Anal ysis calcd.  for C54H66N12O6?MeOH : C 61.58, H 6.66, N 20.72, found: C 61.82, H 6.36, N 20.98.",comprehensive synthesis
"Synthesis of Nitrosamine Cage C ompound 7c   Amine cage 6c (318 mg, 0.30  mmol) was dissolved in isoamylnitrite (25.0  mL, 36.0  mmol) and stirred at 60～C for 2 days. After the reaction was cooled down to room temperature, n-pentane (40 mL) was added to the reaction mixture. The solid was collected by f iltration, washed with n-pentane (5  mL) and then dried under reduced pressure (7  mbar, 50～C). The product was obtained as colourless solid (312  mg, 83%). Mp = 253～C (dec.). FT-IR (ATR): ??? (cm-1) = 2964 (m), 2878 (m), 2834 (m), 1732 (w), 1636 (w), 1556 (w) , 1485 (m), 1435 (m), 1394 (m), 1364 (m), 1333 (m), 1278 (m), 1206 (m), 1134 (m), 1109 (m), 1070 (m), 1040 (m), 1001 (m), 949 (m), 887 (m), 852 (m), 811 (m), 756 (m), 700 (m), 644 (m), 596 (m), 555 (m), 532 (m), 508 (m). HRMS -MALDI -TOF  (DCTB) : m/z [M-NO]+ calcd. for C69H96N11O8, 1206.7443; found, 1206.9068  (忖m/z = 135 ppm). Elemental Anal ysis calcd.  for C69H96N12O9?2 H2O: C 65.07, H 7.91, N 13.20 , found: C  64.72, H 7.37, N 12.95 . 1H and 13C NMR spectra were recorded, but signals cannot be assigned due to the large number of isomers . The spectra  are shown in F igures S10 and S11.  S10 Synthesis of Carbon Cage  8a and Mononitrosamine Cage 9  A suspension of nitrosoamine  cage 7a (150 mg, 0.15  mmol) in ethanol (65  mL) and NaOH aq (20 wt% , 65 mL) was heated to reflux  and s odium dithionite  (3.65  g, 20.9  mmol) was added in one portion. After stirring t he reac tion mixture  12 hours under reflux  it was cooled to room temper ature and water was added (100  mL). The aqueous suspension  was e xtracted  with dichloromethane  (3 ℅ 50 mL), the organic layers were combined and dried over magnesium sulfate. The s olvent was rem oved in vacuum (10 mbar, 50～C) to gi ve 106  mg of a colorless  solid . TLC ( SiO 2, hexanes :CH 2Cl2 = 1:2) : Rf = 0.4 (9); Rf = 0.9 (8a). Purification by silica gel flash column chromatography (CH 2Cl2:n-pentane = 1:2) gave after drying in vacuum (6  mbar, 50～C):  Fraction 1 ( Rf = 0.9): 8a as a colorless solid (27  mg, 25%) Mp > 300～C. 1H NMR  (400 MHz, CDCl 3): ?? (ppm) = 7.32 (t, J = 7.5 Hz, 3H, Ar＊-5-H), 7.10  (d, J = 7.3 Hz, Ar＊ -4/6-H), 5.89 (s, 3H, Ar＊-2-H), 2.79每2.48 (m, 24H, Ar＊-CH2CH2-Ar), 1.67 每1.54 (m, 12 H, Ar -CH2CH 3), 0.74 (t, J = 7.89 Hz, 18H, Ar -CH 2CH3). 13C NMR  (100 MHz, CDCl 3): ?? (ppm) = 141.9 ( Ar＊C-1/3), 139.1  (ArC-1/3/5 ), 135 .6 (ArC-2/4/6 ), 130.0 ( Ar＊C-2), 129.3 (Ar＊ C-5), 127.2 (Ar＊ C-4/6), 39.0 (Ar＊-CH2), 30.1 (Ar -CH2), 22.5 (Ar -CH2CH 3), 15.3 (Ar -CH 2CH3). FT-IR (ATR): ??? (cm-1) = 3015 (w), 2961 (m), 2930 (m), 2870 (m), 1603 (w), 1588 (w), 1493 (w), 1439 (m), 1374 (w), 1321 (m), 1250 (w), 1173 (w), 1138 (m), 1097 (w), 1079 (w), 1042 (w), 1001 (w), 949 (w), 930 (w), 908 (m), 883 (w), 851 (w), 791 (m), 742 (w), 727 (s), 706 (s). HRMS -MALDI -TOF  (DCTB) : m/z [M]+ calcd. for C54H66, 714.516 5; found, 714.518 2 (忖m/z = 2 ppm). Elemental  Anal ysis calcd.  for C54H66?CH 2Cl2: C 89.42, H 9.19 found: C 89.65, H 9.17  Fraction 2 (Rf = 0.4): 9 as a colorless  solid (23 mg, 20%).  Mp = 299每300～C.  1H NMR  (500 MHz, CDCl 3): ?? (ppm) = 7.35 (t, J=6.6 Hz, 3H, Ar＊-4-H), 7.23 每7.19 (m, 2H; Ar＊ -3/5-H), 7.17每7.13 (m, 4H , Ar＊＊ -3/5-H), 5.96 (s, 2H , Ar＊＊ -2-H), 5.84 (s, 1H , Ar＊ -1-H), 4.85 每4.36 (m, 2H, CH2N(NO)C H2), 2.77 每2.60 (m, 22H , -CH2CH2-), 1.79 每1.44 (m, 12H ,Ar-CH2CH 3), 0.83 每0.62 (m, 18H , Ar-CH 2CH3).  13C NMR  (150 MHz, CDCl 3): ?? (ppm) = 142.8, 142.5, 141.7, S11 140.7, 139.5, 139.3, 1 36.7, 135.4, 135.1, 134.8, 129.7 , 129.7, 129.6, 129.5, 128.4, 127.7, 125.7, 125.4, 53.5, 44.4, 39.0, 38.7, 38.3, 30.2, 30.0, 22.8, 22.6, 22.2, 22.0, 15.4, 15.3, 15.2. FT-IR (ATR): ??? (cm-1) = 3726 (w), 3703 (w), 3628 (w), 3599 (w), 3013 (w), 2965 (w), 2929 (w), 2870 (w), 2360 (m), 2341 ( m), 2252 (w), 1701 (w), 1634 (w), 1604 (w), 1588 (w), 1559 (w), 1541 (w), 1490 (w), 1447 (w), 1376 (w), 1326 (w), 1283 (w), 1252 (w), 1204 (w), 1142 (w), 1079 (w), 1040 (w), 1002 (w), 973 (w), 940 (w), 909 (m), 882 (w), 854 (w), 792 (w), 769 (w), 732 (m), 707 (w), 669 (w), 649 (w). HRMS -MALDI -TOF  (DCTB) : m/z [M每NO]+ calcd. for C54H66N, 728.5195 ; found , 728.5182  (忖m/z = 2 ppm). Anal . calcd.  for C54H66N2O?1.5 H 2O: C 84.11 , H 8.80, N 3.63  found: C 84.30, H 8.74, N 3.22 .",comprehensive synthesis
"Synthesis of Carbon Cage C ompound 8b   Cage compound  7b (500 mg, 0.51  mmol) was suspended in ethanol  (190 mL) and NaOH aq (20%, 19 0 mL). The mixture was heated to reflux, sodium dithionite (7.1 g, 34  mmol) was added and refluxe d for another 1 2 hours. After cooling the reaction mixture  to room temperature, water  (300 mL) and dichloromethane (300 mL) were  added and the two layers were separated. The aqueous layer was extracted with dichloromethane (2 ℅ 100 mL) and the solvent of the combined organic layers was  evaporated in vacuo.  A silica gel column was prepared  by basifying the  silica gel  first with 1 00 mL triethylamine  and then 1 000 mL dichloromethane /NEt 3 99:1. The crude product was purified by chromatography with dichloromethane /NEt 3 99:1 (Rf = 0.18 ) to give 194 mg (53 %) of cage compound 8b as a colorless  solid.  Mp = 239～C (dec.). 1H NMR  (500 MHz, CD 2Cl2): ?? (ppm) = 7.53  (t, J = 7.7 Hz, 3H, Py -3-H), 7.04  (d, J = 7.8 Hz, 6H,  Py-2/4-H), 2.88  (t, J = 7.2 Hz, 12H, Ar -CH2), 2.51  (t, J = 7.2 Hz, 12H, Py -CH2), 2.31 (q, J = 7.5 Hz, 12 H, Ar -CH2CH 3), 0.97  (t, J = 7.4 Hz, 18H, Ar-CH2CH3). 13C NMR  (100 MHz, CDCl 3): ?? (ppm) = 161.6  (PyC-1/5), 139.8  (ArC-1/3/5 ), 136.9  (PyC-3), 136.2  (ArC-2/4/6), 119.7  (PyC-2/4), 41.2  (Py-CH2), 28.9  (Ar-CH2), 23.0  (Ar-CH2CH 3), 16.3  (Ar-CH 2CH3). FT-IR (ATR): ??? (cm-1) = 2963 (m), 2924 (m), 2870 (m), 2390 (w), 2228 (w), 1737 (w), 1587 (m), 1575 (m), 1491 (w), 1456 (m), 1375 (w), 1313 (w), 1250 S12 (w), 1220 (w), 1139 (w), 1090 (w), 1043 (w), 983 (w), 908 (m), 806 (m), 727 (s), 646 (m).",comprehensive synthesis
"Synthesis of Carbon Cage  8c  To a suspension of nitros amine cage 7c (102 mg, 0.08  mmol) in ethanol (30  mL) and NaOH aq (20 wt% , 30 mL), sodium dithionite (2.19  g, 12.6  mmol) was added under reflux in one portion .",comprehensive synthesis
"After refluxing  for another 12 hours, t he reaction mixture was cooled to room temperature and water (30  mL) was added. The aqueous suspension  was extracted with dichloromethane (3 ℅ 30 mL). The organic layers were combined and dried over magne sium sulfate and the solvent was removed in vacuum  (6 mbar, 50～C) to give a colorless  solid  (81 mg). Purification by silica gel flash column chromatography ( n-pentane, Rf = 0.88) gave cage 8c as a colorless  solid (16  mg, 20%). Mp = 131～C. 1H NMR  (300 MHz, CDCl 3): ?? (ppm) = 7.08 (s, 6H, Ar＊-3/5-H), 2.98 (s, 9H, OCH 3), 2.89 (t, J = 6.9 Hz, 12H, Ar-CH2), 2.63 (t, J = 6.8 Hz, 12H, Ar＊-CH2), 2.43 (q, J = 7.1 Hz, 12H,  Ar-CH2CH 3), 1.33 (s, 27H, tButyl), 1.03 (t, J = 6.98 Hz, 18H, Ar-CH 2CH3). 13C NMR  (150 MHz, CDCl 3): ?? (ppm) = 155.9  (Ar＊C-1), 145.4 ( Ar＊C-4), 139.6  (ArC-1/3/5 ), 135.6 (Ar C-2/4/6 ) 133.4 ( Ar＊C-2/6), 124.7  (Ar＊C-3/5), 60.2  (OCH3), 34.4 (C(CH 3)3), 31.7 (C( CH3)3), 31.2 ( Ar＊-CH2), 28.3 (Ar -CH2), 22.8 (Ar -CH2CH 3), 16.1 (Ar -CH 2CH3). FT-IR (ATR): ??? (cm-1) = 2959 (s), 2930 (s), 2866 (m), 2823 (w), 1740 (w), 1600 (w), 1479 (s), 1460 (m), 1392 (w), 1373 (m), 1362 (m), 1297 (m), 1257 (m), 1239 (m), 1202 (m), 1170 (m), 1110 (m),  1069 (m), 1018 (s), 955 (w), 872 (m), 809 (m), 773 (m), 737 (m), 710 (m), 653 (m), 581 (w), 555 (w), 542 (w), 532 (w), 520 (w), 509 (w). HRMS -MALDI (DCTB) : m/z [M]+ calcd. for C69H96O3, 972.7359; found, 972. 7368  (忖m/z = 1 ppm); [M+Na]+ calcd. for C69H96NaO 3, 995.7280; found, 995.7257  (忖m/z = 2 ppm); [M+K]+ calcd. for C69H96KO 3, 1011.7000; found, 1011.6997  (忖m/z = 0.3 ppm). Elemental Anal ysis calcd.  for C69H96O3: C 85.13, H 9.94, found: C 85.14, H 10.01.   S13 Synthesis of cage compound 10:  Cage compound 10 [S6] was obtained following literature known procedures.",comprehensive synthesis
"Synthesis of [4+4] Amine Cage C ompound 11   To a stirred solution of cage 10 (300 mg, 200  米mol) in dry methanol (100  mL) atmosphere sodium borohydride (5 g, 130 mmol) was adde d under argon in small portions. After complete addition, the reaction mixture was sti rred at room temperature for 2 hours, followed by heating under reflux for 72 hours. After cooling to room temperature, t he solvent  was evaporat ed under vacuum to dryness,  HCl aq (1 M, 250  mL) was added and the flask was shaken very well. The solution was made basic with KOH aq (6 M, 100  mL) and extracted with chloroform  (3 x 100 mL). The combined organic layer was washed with water  (40 mL). The solvent was evaporated  and the solid residue dried in vacuo to give compound 11 (320 mg, 99%) as a colourless solid.  Mp : 300～C (dec.). 1H NMR  (600 MHz, C 6D6): 汛 (ppm) = 7.35 (s, 12H, Ar H), 3.84 (s, 24H, Ar∩CH2N-), 3.77 (s, 24H, ArCH2N-), 2.95 (q, J = 7.3 Hz, 24H, -CH2CH 3), 1.26 (t, J = 7.4 Hz, 36H, -CH 2CH3), 0.61 (s, 12H, -NH). 13C NMR  (150 MHz, C 6D6): 汛 (ppm) = 142.5 ( -CCH 2CH 3), 140.9 (Ar∩CCH 2N-), 134.4 (ArCCH 2N-), 129.2 ( -CH), 56.4 (Ar∩CH2N-), S14 49.6 (ArCH2N-), 23.1 ( -CH2CH 3), 17.2 ( -CH 2CH3) ppm. FT-IR (ATR): ? (cm-1) = 2954 (m), 2923 (s), 2866 (m), 2854 (m), 2812 (w), 2733 (vw), 1650 (w), 1622 (w), 1610 (w), 1571 (vw), 1502 (w), 1436 (s), 1400 (w), 1386 (w), 1373 (m), 1313 (w), 1259 (m), 1182 (vw), 1159 (vw), 1099 (m), 1080 (m), 1066 (m), 1010 (m), 929 (w), 875 (m), 835 (m), 802 (m), 744 (s), 727 (vs), 692 (s), 675 (s), 646 (m), 603 (m), 595 (m), 586 (m), 559 (m), 541 (s), 518 (w). HRMS -ESI (DCM/MeOH, pos): m/z [M+H]+ calcd. for C96H133N12, 1455.0803 ; found: 1455.0834  (忖m/z = 2 ppm); [M+2H]2+ calcd. for C96H134N12, 728.0444 ; found: 728.0448  (忖m/z = 0.5 ppm). Elemental Anal . calcd.  for C96H132N12?CHCl 3: C 76.56, H  8.82, N 11.1 0 found: C 76.86, H 7.98, N 10.05.",comprehensive synthesis
"Synthesis of [4+4] Nitrosamine Cage C ompound 12:   Compound 11 (300 mg, 0.2  mmol)  was suspended in  tert-butyl nitrite (25  mL) and stirred at 50 ～C for 72  hours. After cooling to room temperature , the solvent was evaporated to give 370 mg (99%) of crude cage 12 as a yellow powder. The material was used in the next step without further purification. Mp: 120～C. FT-IR (ATR): ? (cm-1) = 2972 (w), 2932 (w), 2874 (w), 1707 (m), 1632 (m), 1607 (w), 1551 (s), 1493 (vw), 1437 (s), 1377 (s), 1333 (s), 1302 (s), 1279 (s), 1221 (m), 1177 (s), 1134 (vs), 1094 (w), 1069 (vw), 1042 (m), 1024 (s), 989 (s), 961 (s), 943 (s), 860 (m), 824 (m), 760 (m), 739 (m), 694 (w), 652 (w), 631 (w). HRMS -ESI (MeCN/MeOH, pos) : m/z [M-NO+H]+ calcd. for C96H122N23O11, 1773.9822; found, 1773.9840  (忖m/z = 1 ppm). Elemental Anal ysis calcd. for C96H120N24O12?4H2O: C 61.52, H 6.88, N 17.94, found: C 61.38 , H 6.34, N 15.74 . 1H and 13C NMR spectra were recorded, but signals cannot be assigned due to the large number of isomers. The spectra are shown in Figures S27 and S28 .  S15 Synthesis of Carbon Cage C ompound 13:  Compound 12 (370 mg, 0.2  mmol) was suspended in ethanol  (180 mL) and NaOH aq (20%, 180 mL). The mixture was heated to reflux, sodium dithionite (5.2 g, 25  mmol) was added and refluxed for another 72  hours. After cooling the reaction  mixture  to room temperature, water  (200 mL) and dichloromethane (200 mL) were  added and the two layers were separated. The aqueous layer was extracted with dichloromethane (2 ℅ 100 mL) and the solvent of the combined organic layers was evaporated in vacuo. The crude product was purified by c olumn chromatography (Hexanes/DCM 5:1, Rf = 0.37) to give 10 mg (5%) of c age 13 as a colourless solid. Mp : >400～C. 1H NMR  (600 MHz, 253  K, CDCl 3): 汛 (ppm) =  6.95 (s, 4H, ArH), 6.85 (s, 4H, ArH), 5.76 (s, 4H, ArH), 3.40 (q, 7.0 Hz, 4H, -CH2-), 3.31 每 3.18 (m, 8H,  -CH2-), 3.11 每 2.84 (m, 36H,  -CH2-), 2.51 (t,  J = 11.8 Hz, 4H,  -CH2-), 2.33 (q, J = 7.2 Hz, 4H,  -CH2-), 2.15 (t, J = 11.8 Hz, 4H,  -CH2-), 1.74 每 1.68 (m, 4H,  -CH2-), 1.64 (t, J = 7.2 Hz, 4H,  -CH2-), 1.19 (t, J = 7.1 Hz, 12H,  -CH 2CH3), 1.09 (t, J = 11.5 Hz, 4H,  -CH2-), 0.91 (t, J = 7.3 Hz, 12H,  -CH 2CH3), 0.86 (t, J = 7.2 Hz, 12H, -CH 2CH3) ppm. 13C NMR  (151 MHz,  253 K, CDCl 3): 汛 (ppm) = 141.7 (-CCH 2-), 141.1 (-CCH 2-), 139.6 (-CCH 2CH 3), 139.5 (-CCH 2-), 139.0 (-CCH 2CH 3), 137.7 (-CCH 2CH 3), 137.6 (-CCH 2-), 134.9 (-CCH 2-), 133.3 (-CCH 2-), 128.8 (-CH), 127.5 (-CH), 123.6 (-CH), 39.2 ( -CH2-), 38.3 ( -CH2-), 35.2 ( -CH2-), 34.7 ( -CH2-), 27.3 ( -CH2-), 26.3 ( -CH2-), 25.4  (-CH2-), 23.0 ( -CH2-), 22.7 ( -CH2-), 17.2 (-CH 2CH3), 16.3 (-CH 2CH3), 16.2 (-CH 2CH3) ppm.",comprehensive synthesis
"FT-IR (ATR): ? (cm-1) = 3003 (w), 2959 (s), 2924 (vs), 2868 (m), 1601 (m), 1493 (m), 1452 (s), 1431 (m), 1373 (m), 1312 (w), 1254 (w), 1223 (w), 1192 (vw), 1080 (w), 1069 (m), 1038 (w), 1022 (w), 1005 (w), 955 (w), 916 (w), 899 (w), 879 (m), 858 (s), 820 ( w), 810 (w,) 775 (w), 754 (w), 739 (w), 716 (s), 694 (w), 671 (w), 663 (w), 619 (w), 598 (w), 588 (w), 577 (w), 561 (w), 542 (s), 525 (s), 517 (s). HRMS -MALDI -TOF  (DCTB): m/z [M]+ calcd. for C96H120, 1273.9426 ; found:  1273.9529  (忖m/z = 8 ppm). S16 Synthesis of [4+6] Imine Cage C ompound 14  To a solution of terephthalaldehyde (339 mg, 2.53  mmol) in methanol (100  mL) a solution of amine 3 (422 mg, 1.69  mmol) in methanol (100  mL) was added dropwise over  2 hours. After stirring the reaction mixture for 2 days at room temperature the precipitate was collected by filtration and washed with methanol (100  mL) and n-pentane (100  mL). Extraction of the solid with chloroform (100 mL) and removal of the solv ent in vacuum  (8 mbar, 50～C) gave imine cage 14 as a colorless solid ( 288 mg, 42%). Mp = 203～C (dec.). 1H NMR  (600 MHz, CDCl 3): ?? (ppm) = 8.30 (s , 12H, HC=N), 7.74 (s, 12 H, Ar＊ -2/3/5/6 -H), 4.94  (s, 24 H, N -CH2), 2.74 (q, J = 7.3 Hz,  24H, Ar-CH2CH 3), 1.26 (t, J = 7.6 Hz, 36H, Ar -CH 2CH3). 13C NMR  (150 MHz, CDCl 3): ?? (ppm) = 160.3 (H C=N), 144.0 ( ArC-1/3/5), 138.1  (Ar＊C-1/4), 132.7 ( ArC-2/4/6), 128.6  (Ar＊C-2/3/5/6), 58.0 ( Ar-CH2), 23.2  (Ar-CH2CH 3), 15.6  (Ar-CH 2CH3). FT-IR (ATR): ??? (cm-1) = 2959 (m), 2926 (m), 2872 (m), 2361 (w), 1639 (s), 1566 (w), 1484 (w), 1452 (m), 1415 (m), 1372 (m), 1314 (m), 1298 (m), 1217 (m), 1074 (w), 1043 (w), 1016 (m), 976 (m), 825 (m), 766 (m). HRMS -MALDI -TOF  (DCTB) : m/z [M+H]+ calcd. for C108H121N12, 1586.9856 ; found , 1587.0971  (忖m/z = 70 ppm). Elemental Anal. calcd. for C108H120N12?7H2O: C 75.76, H 7.89, N 9.82 found: C 75.85, H 7.62, N 9.68.",comprehensive synthesis
"S17 Synthesis of Amine Cage Compound  15  To a suspension of imine cage 14 (1.72  g, 1.08 mmol) in methanol (120  mL) sodium borohydride (4.92  g, 130  mmol) was added in portions. After stirring t he reaction mixture at room temperature for one hour it was refluxed  for two  days. The reaction mixture was cooled to room temperature and the  solvent removed in vacuum  (46 mbar, 50 ～C). The residue was suspended  in water (200  mL) and extracted with dichloromethane  (3 ℅ 50 mL). The organic layers were combined and dried over magnesium sulfate. After remo val of the solvent in vacuum (6  mbar, 50～C)  amine cage 15 was obtained as colorless  solid (505 mg, 29%).  Mp = 283～C (dec.). 1H NMR  (500 MHz, C 6D6): ?? (ppm) = 7. 27 (s, 24 H, Ar＊-2/3/5/6 -H), 3.74  (s, 48H, Ar＊-CH2, Ar-CH2), 2.88  (q, J = 7.7 Hz, 24 H, Ar-CH2CH 3), 1.22 (t, J = 7.30  Hz, 36 H, Ar-CH 2CH3). 13C NMR  (150 MHz, CDCl 3): ?? (ppm) = 142.4 ( ArC-1/3/5), 139.1 ( Ar＊C-1/4), 134.2 (ArC-2/4/6), 128.2 ( Ar＊C-2/3/5/6), 54.8 ( Ar-CH2), 47.6 ( Ar＊-CH2), 22.8 (Ar -CH2CH 3), 17.1 (Ar-CH 2CH3) FT-IR (ATR): ??? (cm-1) = 2963 (m), 2926 (m), 2866 (m), 2364 (w), 1639 (m), 1567 (w), 1509 (w), 1450 (m), 1372 (m), 1313 (m), 1299 (w), 1265 (w), 1215 (w), 1102 (m), 1072 (m), 1045 (w), 1018 (w),  976 (w), 814 (m), 765 (m), 735 (s), 701 (m), 602 (m), 549 (m), 529 (m), 505 (m). HRMS-ESI (pos) : m/z [M+H]+ calcd. for C108H145N12, 1611.17 48; found, 1611.181 9 (忖m/z = 4 ppm); [M+2H]2+ calcd. for C108H146N12, 806.0914 ; found, 806. 0923  (忖m/z = 1 ppm). Elemental Anal ysis calcd. for C108H144N14O12?CH 2Cl2: C 77.22, H 8.68, N: 9.91 found: C 77.44, H 8.67, N: 9.67.   S18 Synthesis of Nitrosamine Cage C ompound 1 6  Amine  cage 15 (576 mg, 0.36 mmol) was suspended in isoamylnitrite ( 10.2 mL, 75.7  mmol) and stirred at 50～C for  12 hours. After cooling the reaction mixture to room temperature, the solid was isolated by filtr ation, washed with methanol (25  mL) and dried under vacuum (8 mbar, 60～C) to give the cage compound 16 as colorless  solid ( 523 mg, 75%). Mp = 218～C (dec.).  1H NMR  (600 MHz, CDCl 3): ?? (ppm) = 7.58 每6.32 (m, 24H, Ar＊ -2/3/5/6 -H), 6.22 每3.35 (m, 48H, C H2N(NO)C H2), 2.28 每1.40 (m, 24H, Ar -CH2CH 3), 1.21 每0.24 (m, 36H, Ar -CH 2CH3).",comprehensive synthesis
"FT-IR (ATR): ??? (cm-1) = 2970 (m), 2937 (m), 2874 (m), 1697 (w), 1630 (w), 1567 (w), 1514 (w), 1443 (s), 1333 (s), 1 213 (m), 1170 (m), 1132 (s), 1069 (m), 1039 (m), 1021 (m), 937 (m), 734 (m). HRMS -ESI (pos) : m/z [M+K+Na]2+ calcd. for C108H132KN 24NaO 12, 1010.0003 ; found, 1010.9912  (忖m/z = 98 ppm). Elemental Anal ysis calcd. for C108H136N24O12?MeOH: C 65.72, H 6.89, N: 16.89 found: C 65.42, H 6.80, N: 16.78.  A 13C NMR s pectrum  was recorded  but signals cannot be assigned due to the large number of isomers. The spectrum is shown in Figure S40 .  S19 Synthesis of Carbon Cage Compound  17  A solution of nitro samine  cage 16 (207 mg, 0.11  mmol) in ethanol (90  mL) and aqueous sodium hydroxide (20% ( w/w), 90  mL) was heated to reflux . After the addition of sodium dithionite  (5.04  g, 29.0  mmol) in one portion the reaction mixture wa s kept under reflux for 12 hours. The reaction mixture was cooled to r oom temperature and  water (100  mL) was added. After extraction of the aqueous suspension  with dichloromethane  (4 ℅ 50 mL) the organic layers were combined and dried over magnesium sulfat e. The solvent was rem oved under reduced pressure (10 mbar, 50～C) and gave 143  mg of crude product. Compound 17 was isolated after purification by silic a gel column chromatography ( CH 2Cl2 100% , Rf = 0.93 ) as a colorless  solid (19 mg). Further purification via rGPC (CHCl 3, 40～C, 5  mL/min) was applied and 5 mg of the product was obtained in 4% yield. Mp = 254～C (dec.). 1H NMR  (300 MHz, CDCl 3): ?? (ppm) = 6.81 (s, 12H, Ar＊-2/3/5/6 -H), 2.81 (t, J = 6.9 Hz  24H, Ar-CH2), 2.63 (t, J = 6.7 Hz, 24H, Ar＊-CH2), 2.05 (q, J = 7.6 Hz, 24H, Ar-CH2CH 3), 0.95 (t, J = 7.27 Hz, 36H, Ar-CH 2CH3). 13C NMR  (150 MHz, CDCl 3): ?? (ppm) = 139.6 (Ar C-1/3/5), 139.0 (Ar＊ C-1/4), 134.1 ( ArC-2/4/6 ), 128.4 (Ar＊C-2/3/5/6 ), 36.6 ( Ar＊-CH2), 29.0 (Ar -CH2), 22.1  (Ar-CH2CH 3), 15.7 (Ar -CH 2CH3). FT-IR (ATR): ??? (cm-1) = 2961 (s), 2928 (s), 2866 (m), 2360 (w), 1893 (w), 1788 (w), 1614 (w), 1572 (w), 1512 (m), 1489 (m), 1447 (m), 1419 (m), 1375 (m), 1315 (w), 1250 (w), 1210 (w), 1155 (w), 1109 (w), 1069 (m), 1041 (m), 1021 (m), 955 (m), 931 (m), 902 (m), 825 (s), 756 (m ), 672 (w), 640 (w), 584 (m), 534 (m). HRMS -MALDI (DCTB+CsI) : m/z [M]+ calcd. for C108H132, 1430.0 357; found, 14 30.0590  (忖m/z = 16 ppm); [M+Na]+ calcd. for C108H132Na, 1453.0257 ; found, 1453.0567  (忖m/z = 21 ppm).  S20 3 NMR  Analytics  Figure S 1: 1H NMR spectrum (CDCl 3, 500 MHz) of compound 5c.",comprehensive synthesis
"German Edition :D OI:10.1002/ange.201814243CageCompoundsInternational Edition :DOI:10.1002/anie.201814243Transformation ofImine Cages into Hydroc arbon CagesTobiasH.G.Schick+,JochenC.Lauer+,Frank Rominger ,andMichaelMastalerz*",this paper's author
"[*]T.H.G.Schick,[+]J.C.Lauer ,[+]F.Romin ger,M.MastalerzOrganisc h-Chemisch esInstitutRuprecht-Ka rls-Univers it/C228tHeidelbergImNeuenh eimer Feld270, 69120 Heidelberg (Germany )E-mail :michael.ma stalerz@oci .uni-heidelb erg.de[++]These authors contribu tedequally tothiswork.",this paper's author
"[21] H. M. El-Kaderi, J. R. Hunt, J. L. Mendoza-Cort/C216s, A. P . C/C244t/C216,R. E. Taylor, M. O/C29Keefe, O. M. Yaghi, Science 2007,316, 268 每272.. AngewandteCommunications1520 www.angewandte.org /C23 2014 Wiley-VCH Verlag GmbH & Co. KGaA, Weinheim Angew. Chem. Int. Ed. 2014 ,53, 1516 每1520 15213773, 2014, 6, Downloaded from https://onlinelibrary.wiley.com/doi/10.1002/anie.201308924 by Zhejiang University, Wiley Online Library on [09/05/2024]. See the Terms and Conditions (https://onlinelibrary.wiley.com/terms-and-conditions) on Wiley Online Library for rules of use; OA articles are governed by the applicable Creative Commons LicenseSupporting InformationTransformation of Imine Cages into Hydrocarbon CagesTobias H. G. Schick+, Jochen C. Lauer+, Frank Rominger, and Michael Mastalerz*",this paper's author
